packet_id,timestamp,temperature,pressure,humidity,density,concentration
1750878818,2025-06-26 00:13:38,29,994,51,2,70
1750878848,2025-06-26 00:14:08,27,995,50,4,117
1750878878,2025-06-26 00:14:38,27,981,44,3,68
1750878908,2025-06-26 00:15:08,23,1012,76,5,108
1750878938,2025-06-26 00:15:38,29,994,72,1,132
1750878968,2025-06-26 00:16:08,21,993,79,1,60
1750878998,2025-06-26 00:16:38,23,1011,53,1,90
1750879028,2025-06-26 00:17:08,27,982,64,5,97
1750879058,2025-06-26 00:17:38,29,997,77,4,97
1750879088,2025-06-26 00:18:08,21,981,69,4,98
1750879118,2025-06-26 00:18:38,26,1001,80,4,64
1750879148,2025-06-26 00:19:08,23,1015,52,5,72
1750879178,2025-06-26 00:19:38,27,1017,50,2,83
1750879208,2025-06-26 00:20:08,27,999,78,2,120
1750879238,2025-06-26 00:20:38,20,1005,79,4,96
1750879268,2025-06-26 00:21:08,24,994,51,3,122
1750879298,2025-06-26 00:21:38,22,1017,57,1,146
1750879328,2025-06-26 00:22:08,24,993,59,4,115
1750879358,2025-06-26 00:22:38,23,1002,76,4,146
1750879388,2025-06-26 00:23:08,24,1003,79,4,71
1750879418,2025-06-26 00:23:38,23,1005,41,1,104
1750879449,2025-06-26 00:24:09,24,1001,31,2,81
1750879479,2025-06-26 00:24:39,23,995,58,1,70
1750879509,2025-06-26 00:25:09,26,983,45,4,102
1750879539,2025-06-26 00:25:39,23,1020,80,2,132
1750879569,2025-06-26 00:26:09,20,1020,47,1,108
1750879599,2025-06-26 00:26:39,20,1016,51,4,82
1750879629,2025-06-26 00:27:09,30,1019,67,5,52
1750879659,2025-06-26 00:27:39,27,986,55,4,83
1750879689,2025-06-26 00:28:09,22,992,50,1,117
1750879719,2025-06-26 00:28:39,29,981,79,5,104
1750879749,2025-06-26 00:29:09,24,997,40,4,104
1750879779,2025-06-26 00:29:39,24,1018,41,3,84
1750879809,2025-06-26 00:30:09,26,1017,79,3,92
1750879839,2025-06-26 00:30:39,24,992,54,4,116
1750879869,2025-06-26 00:31:09,30,987,51,3,85
1750879899,2025-06-26 00:31:39,24,1018,73,3,107
1750879929,2025-06-26 00:32:09,26,999,62,3,61
1750879959,2025-06-26 00:32:39,26,1003,40,2,127
1750879989,2025-06-26 00:33:09,21,992,57,2,108
1750880019,2025-06-26 00:33:39,23,989,58,2,83
1750880049,2025-06-26 00:34:09,22,996,41,5,56
1750880079,2025-06-26 00:34:39,27,1005,61,3,83
1750880109,2025-06-26 00:35:09,20,993,52,3,104
1750880139,2025-06-26 00:35:39,25,985,50,4,103
1750880169,2025-06-26 00:36:09,26,1009,37,1,121
1750880199,2025-06-26 00:36:39,29,998,69,4,105
1750880229,2025-06-26 00:37:09,20,1009,31,1,148
1750880259,2025-06-26 00:37:39,27,985,36,4,126
1750880289,2025-06-26 00:38:09,28,991,35,4,125
1750880319,2025-06-26 00:38:39,26,980,77,2,68
1750880349,2025-06-26 00:39:09,26,994,57,4,57
1750880379,2025-06-26 00:39:39,28,1011,74,2,122
1750880409,2025-06-26 00:40:09,27,997,65,4,100
1750880439,2025-06-26 00:40:39,29,982,73,3,109
1750880469,2025-06-26 00:41:09,26,1015,51,2,51
1750880499,2025-06-26 00:41:39,25,994,65,1,96
1750880529,2025-06-26 00:42:09,28,985,75,1,138
1750880559,2025-06-26 00:42:39,22,1004,38,3,132
1750880589,2025-06-26 00:43:09,21,998,30,1,65
1750880619,2025-06-26 00:43:39,30,1000,50,3,122
1750880649,2025-06-26 00:44:09,28,1000,31,5,77
1750880679,2025-06-26 00:44:39,22,1000,64,4,143
1750880709,2025-06-26 00:45:09,24,991,78,4,132
1750880739,2025-06-26 00:45:39,26,1012,31,2,83
1750880769,2025-06-26 00:46:09,29,998,35,2,122
1750880799,2025-06-26 00:46:39,25,1009,67,1,87
1750880829,2025-06-26 00:47:09,28,1005,59,3,84
1750880859,2025-06-26 00:47:39,23,986,51,2,145
1750880889,2025-06-26 00:48:09,27,1017,48,2,77
1750880919,2025-06-26 00:48:39,26,992,36,4,91
1750880949,2025-06-26 00:49:09,30,998,42,5,72
1750880979,2025-06-26 00:49:39,28,989,38,1,99
1750881009,2025-06-26 00:50:09,25,998,63,4,149
1750881039,2025-06-26 00:50:39,26,1009,45,1,148
1750881069,2025-06-26 00:51:09,22,1009,47,3,76
1750881099,2025-06-26 00:51:39,24,1006,66,1,69
1750881129,2025-06-26 00:52:09,23,998,63,3,50
1750881159,2025-06-26 00:52:39,30,1003,33,3,61
1750881189,2025-06-26 00:53:09,23,996,63,5,93
1750881219,2025-06-26 00:53:39,22,1003,69,1,57
1750881249,2025-06-26 00:54:09,25,1013,67,2,95
1750881279,2025-06-26 00:54:39,20,1005,51,3,118
1750881309,2025-06-26 00:55:09,29,1002,70,4,85
1750881339,2025-06-26 00:55:39,26,996,48,4,94
1750881369,2025-06-26 00:56:09,22,997,77,5,59
1750881399,2025-06-26 00:56:39,30,1020,68,4,107
1750881429,2025-06-26 00:57:09,24,1000,69,1,129
1750881459,2025-06-26 00:57:39,27,1012,62,4,147
1750881489,2025-06-26 00:58:09,30,1001,42,4,87
1750881519,2025-06-26 00:58:39,21,1012,44,4,130
1750881549,2025-06-26 00:59:09,26,1012,41,4,90
1750881579,2025-06-26 00:59:39,23,981,39,1,94
1750881609,2025-06-26 01:00:09,21,1008,77,5,67
1750881639,2025-06-26 01:00:39,25,1003,79,2,116
1750881669,2025-06-26 01:01:09,26,1007,70,4,121
1750881699,2025-06-26 01:01:39,29,990,32,5,138
1750881729,2025-06-26 01:02:09,29,982,58,3,65
1750881759,2025-06-26 01:02:39,20,1001,76,3,52
1750881789,2025-06-26 01:03:09,29,983,53,2,77
1750881820,2025-06-26 01:03:40,27,987,77,4,84
1750881850,2025-06-26 01:04:10,30,987,64,4,138
1750881880,2025-06-26 01:04:40,22,999,39,2,101
1750881910,2025-06-26 01:05:10,22,1011,78,3,57
1750881940,2025-06-26 01:05:40,25,1007,75,1,117
1750881970,2025-06-26 01:06:10,23,986,79,1,86
1750882000,2025-06-26 01:06:40,25,1007,59,3,55
1750882030,2025-06-26 01:07:10,25,1013,43,2,81
1750882060,2025-06-26 01:07:40,22,1002,58,4,52
1750882090,2025-06-26 01:08:10,20,1015,78,3,108
1750882120,2025-06-26 01:08:40,25,997,46,3,137
1750882150,2025-06-26 01:09:10,22,990,41,4,87
1750882180,2025-06-26 01:09:40,28,1001,73,5,126
1750882210,2025-06-26 01:10:10,30,1003,30,4,105
1750882240,2025-06-26 01:10:40,30,993,76,1,60
1750882270,2025-06-26 01:11:10,25,997,80,5,120
1750882300,2025-06-26 01:11:40,23,1006,49,4,103
1750882330,2025-06-26 01:12:10,27,989,62,4,84
1750882360,2025-06-26 01:12:40,30,1006,64,5,81
1750882390,2025-06-26 01:13:10,21,992,67,1,117
1750882420,2025-06-26 01:13:40,27,981,64,2,118
1750882450,2025-06-26 01:14:10,30,981,54,5,98
1750882480,2025-06-26 01:14:40,25,1007,57,2,59
1750882510,2025-06-26 01:15:10,25,991,50,4,57
1750882540,2025-06-26 01:15:40,23,1017,44,5,98
1750882570,2025-06-26 01:16:10,23,1017,68,1,97
1750882600,2025-06-26 01:16:40,25,990,70,2,54
1750882630,2025-06-26 01:17:10,26,986,36,5,136
1750882660,2025-06-26 01:17:40,30,989,49,3,101
1750882690,2025-06-26 01:18:10,22,1009,42,2,116
1750882720,2025-06-26 01:18:40,28,1015,44,1,125
1750882750,2025-06-26 01:19:10,22,1020,73,1,52
1750882780,2025-06-26 01:19:40,29,1007,59,3,51
1750882810,2025-06-26 01:20:10,24,1003,75,2,145
1750882840,2025-06-26 01:20:40,22,995,49,1,54
1750882870,2025-06-26 01:21:10,29,1001,48,5,58
1750882900,2025-06-26 01:21:40,27,1006,40,3,140
1750882930,2025-06-26 01:22:10,27,1014,71,3,101
1750882960,2025-06-26 01:22:40,30,993,65,1,133
1750882990,2025-06-26 01:23:10,20,1001,37,3,70
1750883020,2025-06-26 01:23:40,25,990,67,3,104
1750883050,2025-06-26 01:24:10,30,985,51,4,74
1750883080,2025-06-26 01:24:40,24,995,40,2,57
1750883110,2025-06-26 01:25:10,23,1004,64,2,118
1750883140,2025-06-26 01:25:40,27,1013,74,3,113
1750883170,2025-06-26 01:26:10,27,993,77,3,59
1750883200,2025-06-26 01:26:40,28,992,63,3,86
1750883230,2025-06-26 01:27:10,25,996,40,5,56
1750883260,2025-06-26 01:27:40,20,1005,37,1,61
1750883290,2025-06-26 01:28:10,26,1000,64,2,136
1750883320,2025-06-26 01:28:40,30,1014,57,5,148
1750883350,2025-06-26 01:29:10,25,980,56,3,104
1750883380,2025-06-26 01:29:40,29,1006,44,5,110
1750883410,2025-06-26 01:30:10,22,990,55,3,125
1750883440,2025-06-26 01:30:40,29,997,54,5,145
1750883470,2025-06-26 01:31:10,21,981,33,4,76
1750883500,2025-06-26 01:31:40,25,982,57,5,111
1750883530,2025-06-26 01:32:10,24,1008,71,5,123
1750883560,2025-06-26 01:32:40,23,1017,77,1,71
1750883590,2025-06-26 01:33:10,30,982,44,2,61
1750883620,2025-06-26 01:33:40,28,984,34,1,70
1750883650,2025-06-26 01:34:10,25,988,32,1,88
1750883680,2025-06-26 01:34:40,20,999,63,2,109
1750883710,2025-06-26 01:35:10,29,985,35,2,95
1750883740,2025-06-26 01:35:40,28,991,56,3,110
1750883770,2025-06-26 01:36:10,28,1017,74,1,134
1750883800,2025-06-26 01:36:40,21,988,39,1,111
1750883830,2025-06-26 01:37:10,25,984,67,3,138
1750883860,2025-06-26 01:37:40,20,1001,39,3,88
1750883890,2025-06-26 01:38:10,29,980,78,4,80
1750883920,2025-06-26 01:38:40,26,1010,51,5,51
1750883950,2025-06-26 01:39:10,25,997,67,1,104
1750883980,2025-06-26 01:39:40,24,988,75,5,84
1750884010,2025-06-26 01:40:10,20,1003,33,2,68
1750884040,2025-06-26 01:40:40,28,993,72,3,146
1750884070,2025-06-26 01:41:10,28,1014,74,4,105
1750884100,2025-06-26 01:41:40,28,999,57,3,136
1750884130,2025-06-26 01:42:10,26,1013,63,1,117
1750884160,2025-06-26 01:42:40,22,1019,69,1,62
1750884190,2025-06-26 01:43:10,24,1012,40,4,114
1750884220,2025-06-26 01:43:40,30,998,33,3,118
1750884250,2025-06-26 01:44:10,30,1015,67,3,98
1750884280,2025-06-26 01:44:40,26,1012,40,2,74
1750884310,2025-06-26 01:45:10,26,1000,30,4,76
1750884341,2025-06-26 01:45:41,22,994,39,4,73
1750884371,2025-06-26 01:46:11,24,1020,38,4,115
1750884401,2025-06-26 01:46:41,27,986,80,1,147
1750884431,2025-06-26 01:47:11,29,995,76,2,102
1750884461,2025-06-26 01:47:41,27,1002,40,5,120
1750884491,2025-06-26 01:48:11,20,1006,34,3,147
1750884521,2025-06-26 01:48:41,23,1015,52,3,126
1750884551,2025-06-26 01:49:11,23,981,35,2,130
1750884581,2025-06-26 01:49:41,21,981,56,1,146
1750884611,2025-06-26 01:50:11,23,993,58,2,85
1750884641,2025-06-26 01:50:41,23,1015,32,5,120
1750884671,2025-06-26 01:51:11,25,1010,61,5,101
1750884701,2025-06-26 01:51:41,25,1005,32,1,147
1750884731,2025-06-26 01:52:11,24,1002,48,3,115
1750884761,2025-06-26 01:52:41,21,980,57,2,80
1750884791,2025-06-26 01:53:11,29,1011,51,1,141
1750884821,2025-06-26 01:53:41,23,1013,53,2,149
1750884851,2025-06-26 01:54:11,22,1002,56,2,150
1750884881,2025-06-26 01:54:41,20,1019,70,2,102
1750884911,2025-06-26 01:55:11,28,982,77,2,142
1750884941,2025-06-26 01:55:41,24,1011,78,3,88
1750884971,2025-06-26 01:56:11,23,1019,67,1,75
1750885001,2025-06-26 01:56:41,25,1004,34,5,110
1750885031,2025-06-26 01:57:11,22,1013,73,2,149
1750885061,2025-06-26 01:57:41,26,1012,74,3,93
1750885091,2025-06-26 01:58:11,28,989,33,1,51
1750885121,2025-06-26 01:58:41,22,982,58,3,106
1750885151,2025-06-26 01:59:11,21,985,48,3,64
1750885181,2025-06-26 01:59:41,22,997,37,4,108
1750885211,2025-06-26 02:00:11,27,1002,47,1,51
1750885241,2025-06-26 02:00:41,28,1005,35,4,132
1750885271,2025-06-26 02:01:11,22,1016,43,4,106
1750885301,2025-06-26 02:01:41,22,1016,52,5,84
1750885331,2025-06-26 02:02:11,24,1009,35,1,101
1750885361,2025-06-26 02:02:41,23,1001,72,5,104
1750885391,2025-06-26 02:03:11,21,989,72,1,61
1750885421,2025-06-26 02:03:41,21,1003,70,3,116
1750885451,2025-06-26 02:04:11,25,996,36,3,52
1750885481,2025-06-26 02:04:41,22,1015,49,3,69
1750885511,2025-06-26 02:05:11,27,989,67,2,71
1750885541,2025-06-26 02:05:41,26,989,36,3,124
1750885571,2025-06-26 02:06:11,29,1003,56,2,61
1750885601,2025-06-26 02:06:41,26,1018,60,5,143
1750885631,2025-06-26 02:07:11,29,1001,42,3,93
1750885661,2025-06-26 02:07:41,27,982,70,5,77
1750885691,2025-06-26 02:08:11,28,984,35,2,82
1750885721,2025-06-26 02:08:41,21,1015,64,4,101
1750885751,2025-06-26 02:09:11,24,1018,45,4,135
1750885781,2025-06-26 02:09:41,22,1003,66,1,58
1750885811,2025-06-26 02:10:11,27,1014,66,5,65
1750885841,2025-06-26 02:10:41,25,1017,53,5,129
1750885871,2025-06-26 02:11:11,24,997,38,3,86
1750885901,2025-06-26 02:11:41,29,988,50,1,118
1750885931,2025-06-26 02:12:11,23,985,38,2,58
1750885961,2025-06-26 02:12:41,26,995,77,1,146
1750885991,2025-06-26 02:13:11,21,1005,30,3,76
1750886021,2025-06-26 02:13:41,24,1013,31,1,106
1750886051,2025-06-26 02:14:11,27,1002,75,2,119
1750886081,2025-06-26 02:14:41,25,997,71,5,89
1750886111,2025-06-26 02:15:11,22,981,57,2,84
1750886141,2025-06-26 02:15:41,22,1020,32,4,148
1750886171,2025-06-26 02:16:11,23,991,50,1,106
1750886201,2025-06-26 02:16:41,26,1016,40,4,55
1750886231,2025-06-26 02:17:11,21,1019,71,1,70
1750886261,2025-06-26 02:17:41,28,991,56,4,116
1750886291,2025-06-26 02:18:11,26,1020,55,2,115
1750886321,2025-06-26 02:18:41,28,1018,33,4,65
1750886351,2025-06-26 02:19:11,26,1016,38,5,96
1750886381,2025-06-26 02:19:41,24,1014,33,4,86
1750886411,2025-06-26 02:20:11,23,1002,72,5,141
1750886441,2025-06-26 02:20:41,25,1011,52,4,133
1750886471,2025-06-26 02:21:11,26,994,68,2,81
1750886501,2025-06-26 02:21:41,28,1013,79,1,75
1750886531,2025-06-26 02:22:11,24,1000,68,4,56
1750886561,2025-06-26 02:22:41,30,1019,47,2,138
1750886591,2025-06-26 02:23:11,24,985,38,2,59
1750886621,2025-06-26 02:23:41,28,987,77,2,87
1750886651,2025-06-26 02:24:11,25,987,53,2,100
1750886681,2025-06-26 02:24:41,26,1009,52,5,50
1750886711,2025-06-26 02:25:11,26,989,39,4,51
1750886741,2025-06-26 02:25:41,26,1006,30,4,87
1750886771,2025-06-26 02:26:11,27,1013,57,5,53
1750886801,2025-06-26 02:26:41,28,986,47,3,60
1750886831,2025-06-26 02:27:11,24,1004,49,1,84
1750886861,2025-06-26 02:27:41,21,985,44,1,139
1750886891,2025-06-26 02:28:11,29,1009,39,4,128
1750886921,2025-06-26 02:28:41,26,993,64,3,83
1750886951,2025-06-26 02:29:11,29,1001,62,4,138
1750886981,2025-06-26 02:29:41,29,1019,43,1,124
1750887011,2025-06-26 02:30:11,23,1015,36,2,98
1750887041,2025-06-26 02:30:41,25,1019,40,4,90
1750887071,2025-06-26 02:31:11,23,1008,73,5,100
1750887101,2025-06-26 02:31:41,25,1001,46,1,138
1750887131,2025-06-26 02:32:11,24,1017,76,2,114
1750887161,2025-06-26 02:32:41,29,989,35,1,138
1750887192,2025-06-26 02:33:12,27,1002,79,5,84
1750887222,2025-06-26 02:33:42,27,985,78,5,94
1750887252,2025-06-26 02:34:12,29,1002,66,3,129
1750887282,2025-06-26 02:34:42,20,1006,68,1,111
1750887312,2025-06-26 02:35:12,27,1011,30,3,70
1750887342,2025-06-26 02:35:42,27,994,40,4,118
1750887372,2025-06-26 02:36:12,24,997,59,3,112
1750887402,2025-06-26 02:36:42,28,1001,34,5,115
1750887432,2025-06-26 02:37:12,27,1003,37,3,90
1750887462,2025-06-26 02:37:42,29,984,77,4,116
1750887492,2025-06-26 02:38:12,25,1008,33,4,54
1750887522,2025-06-26 02:38:42,20,998,33,5,95
1750887552,2025-06-26 02:39:12,24,1000,46,5,58
1750887582,2025-06-26 02:39:42,23,1011,54,5,149
1750887612,2025-06-26 02:40:12,28,989,79,5,55
1750887642,2025-06-26 02:40:42,23,1005,37,5,119
1750887672,2025-06-26 02:41:12,27,1015,65,4,54
1750887702,2025-06-26 02:41:42,23,1009,46,3,127
1750887732,2025-06-26 02:42:12,23,986,43,3,134
1750887762,2025-06-26 02:42:42,26,1016,58,1,119
1750887792,2025-06-26 02:43:12,30,1011,60,5,79
1750887822,2025-06-26 02:43:42,23,999,69,2,140
1750887852,2025-06-26 02:44:12,28,987,51,2,84
1750887882,2025-06-26 02:44:42,21,1011,33,5,131
1750887912,2025-06-26 02:45:12,23,1015,74,4,68
1750887942,2025-06-26 02:45:42,21,998,72,1,127
1750887972,2025-06-26 02:46:12,23,1013,73,3,96
1750888002,2025-06-26 02:46:42,21,995,67,3,131
1750888032,2025-06-26 02:47:12,23,1008,41,4,94
1750888062,2025-06-26 02:47:42,30,1007,59,3,131
1750888092,2025-06-26 02:48:12,23,1002,61,5,50
1750888122,2025-06-26 02:48:42,21,996,49,3,138
1750888152,2025-06-26 02:49:12,28,1015,47,5,65
1750888182,2025-06-26 02:49:42,20,1011,52,3,72
1750888212,2025-06-26 02:50:12,27,1020,73,3,62
1750888242,2025-06-26 02:50:42,22,1017,61,1,65
1750888272,2025-06-26 02:51:12,25,983,39,2,124
1750888302,2025-06-26 02:51:42,25,982,35,1,87
1750888332,2025-06-26 02:52:12,25,1007,70,2,54
1750888362,2025-06-26 02:52:42,25,1013,44,5,85
1750888392,2025-06-26 02:53:12,21,990,61,3,59
1750888422,2025-06-26 02:53:42,24,983,52,4,58
1750888452,2025-06-26 02:54:12,25,1013,62,1,115
1750888482,2025-06-26 02:54:42,24,989,35,2,75
1750888512,2025-06-26 02:55:12,20,1000,53,5,114
1750888542,2025-06-26 02:55:42,20,999,34,3,82
1750888572,2025-06-26 02:56:12,21,989,65,4,88
1750888602,2025-06-26 02:56:42,26,1011,54,5,57
1750888632,2025-06-26 02:57:12,23,1000,43,2,61
1750888662,2025-06-26 02:57:42,22,1007,70,5,93
1750888692,2025-06-26 02:58:12,30,1018,73,4,121
1750888722,2025-06-26 02:58:42,29,984,50,3,100
1750888752,2025-06-26 02:59:12,21,1008,40,2,139
1750888782,2025-06-26 02:59:42,30,1007,68,3,92
1750888812,2025-06-26 03:00:12,30,996,55,4,109
1750888842,2025-06-26 03:00:42,26,1008,50,1,105
1750888872,2025-06-26 03:01:12,22,1001,76,3,149
1750888902,2025-06-26 03:01:42,28,984,51,4,80
1750888932,2025-06-26 03:02:12,25,992,42,4,122
1750888962,2025-06-26 03:02:42,29,986,52,1,140
1750888992,2025-06-26 03:03:12,20,1001,55,3,125
1750889022,2025-06-26 03:03:42,25,995,49,2,67
1750889052,2025-06-26 03:04:12,27,1000,55,2,89
1750889082,2025-06-26 03:04:42,26,989,73,3,136
1750889112,2025-06-26 03:05:12,30,1019,42,5,60
1750889142,2025-06-26 03:05:42,20,1019,72,4,58
1750889172,2025-06-26 03:06:12,23,1010,32,1,143
1750889202,2025-06-26 03:06:42,23,1008,62,2,144
1750889232,2025-06-26 03:07:12,29,986,61,5,139
1750889262,2025-06-26 03:07:42,21,981,64,4,75
1750889292,2025-06-26 03:08:12,24,982,34,3,98
1750889322,2025-06-26 03:08:42,22,1013,56,5,55
1750889352,2025-06-26 03:09:12,20,992,72,2,79
1750889382,2025-06-26 03:09:42,23,1010,52,1,135
1750889412,2025-06-26 03:10:12,26,1009,75,1,115
1750889442,2025-06-26 03:10:42,24,1009,76,1,62
1750889472,2025-06-26 03:11:12,23,1006,32,1,69
1750889502,2025-06-26 03:11:42,21,1016,48,1,113
1750889532,2025-06-26 03:12:12,26,1018,31,3,67
1750889562,2025-06-26 03:12:42,27,989,51,2,66
1750889592,2025-06-26 03:13:12,21,997,30,4,92
1750889622,2025-06-26 03:13:42,22,996,78,5,102
1750889652,2025-06-26 03:14:12,20,1017,48,2,79
1750889682,2025-06-26 03:14:42,29,991,34,5,75
1750889712,2025-06-26 03:15:12,29,1007,66,4,127
1750889742,2025-06-26 03:15:42,25,994,46,1,50
1750889772,2025-06-26 03:16:12,29,1003,39,2,127
1750889803,2025-06-26 03:16:43,21,983,58,2,124
1750889833,2025-06-26 03:17:13,25,1017,63,1,86
1750889863,2025-06-26 03:17:43,28,1010,43,4,89
1750889893,2025-06-26 03:18:13,23,1000,38,2,52
1750889923,2025-06-26 03:18:43,22,986,38,5,73
1750889953,2025-06-26 03:19:13,26,995,61,1,74
1750889983,2025-06-26 03:19:43,25,1006,55,1,52
1750890013,2025-06-26 03:20:13,23,1018,36,5,59
1750890043,2025-06-26 03:20:43,23,987,77,4,143
1750890073,2025-06-26 03:21:13,26,1020,62,1,121
1750890103,2025-06-26 03:21:43,27,986,31,2,134
1750890133,2025-06-26 03:22:13,22,1004,58,1,126
1750890163,2025-06-26 03:22:43,20,988,60,4,83
1750890193,2025-06-26 03:23:13,30,988,49,1,69
1750890223,2025-06-26 03:23:43,21,1016,41,3,109
1750890253,2025-06-26 03:24:13,25,985,68,4,102
1750890283,2025-06-26 03:24:43,21,998,55,3,126
1750890313,2025-06-26 03:25:13,25,1013,60,2,139
1750890343,2025-06-26 03:25:43,28,1010,53,3,111
1750890373,2025-06-26 03:26:13,27,1012,50,1,112
1750890403,2025-06-26 03:26:43,30,999,43,5,103
1750890433,2025-06-26 03:27:13,29,993,69,2,74
1750890463,2025-06-26 03:27:43,29,995,49,5,52
1750890493,2025-06-26 03:28:13,29,1008,31,3,98
1750890523,2025-06-26 03:28:43,29,992,64,5,121
1750890553,2025-06-26 03:29:13,25,1001,67,5,117
1750890583,2025-06-26 03:29:43,29,1019,71,4,113
1750890613,2025-06-26 03:30:13,21,1019,53,3,87
1750890643,2025-06-26 03:30:43,27,1016,71,1,99
1750890673,2025-06-26 03:31:13,26,982,58,1,88
1750890703,2025-06-26 03:31:43,25,1020,80,1,61
1750890733,2025-06-26 03:32:13,24,998,40,1,71
1750890763,2025-06-26 03:32:43,27,982,30,4,98
1750890793,2025-06-26 03:33:13,22,981,73,3,134
1750890823,2025-06-26 03:33:43,25,1010,39,3,64
1750890853,2025-06-26 03:34:13,25,1019,80,5,137
1750890883,2025-06-26 03:34:43,26,996,73,2,103
1750890913,2025-06-26 03:35:13,28,996,33,1,139
1750890943,2025-06-26 03:35:43,30,997,75,1,118
1750890973,2025-06-26 03:36:13,23,1019,74,3,147
1750891003,2025-06-26 03:36:43,21,1009,51,1,149
1750891033,2025-06-26 03:37:13,24,992,41,3,112
1750891063,2025-06-26 03:37:43,22,1008,73,3,91
1750891093,2025-06-26 03:38:13,27,988,70,3,150
1750891123,2025-06-26 03:38:43,22,1006,74,1,145
1750891153,2025-06-26 03:39:13,20,998,45,4,112
1750891183,2025-06-26 03:39:43,22,988,79,4,55
1750891213,2025-06-26 03:40:13,30,1004,51,5,66
1750891243,2025-06-26 03:40:43,21,1009,42,1,63
1750891273,2025-06-26 03:41:13,26,995,49,1,147
1750891303,2025-06-26 03:41:43,21,1012,68,3,109
1750891333,2025-06-26 03:42:13,20,992,40,2,66
1750891363,2025-06-26 03:42:43,30,1000,69,4,124
1750891393,2025-06-26 03:43:13,29,1018,48,1,70
1750891423,2025-06-26 03:43:43,29,990,48,3,66
1750891453,2025-06-26 03:44:13,25,994,54,1,55
1750891483,2025-06-26 03:44:43,21,982,52,5,141
1750891513,2025-06-26 03:45:13,21,989,54,1,85
1750891543,2025-06-26 03:45:43,30,1010,37,2,56
1750891573,2025-06-26 03:46:13,21,991,35,5,66
1750891603,2025-06-26 03:46:43,25,999,50,3,95
1750891633,2025-06-26 03:47:13,29,1011,47,2,84
1750891663,2025-06-26 03:47:43,30,995,67,1,134
1750891693,2025-06-26 03:48:13,28,981,69,4,144
1750891723,2025-06-26 03:48:43,20,1017,48,2,105
1750891753,2025-06-26 03:49:13,30,1004,37,1,97
1750891783,2025-06-26 03:49:43,25,1014,40,3,67
1750891813,2025-06-26 03:50:13,28,1010,65,5,148
1750891843,2025-06-26 03:50:43,25,1016,69,1,124
1750891873,2025-06-26 03:51:13,24,1018,49,5,136
1750891903,2025-06-26 03:51:43,27,993,69,2,107
1750891933,2025-06-26 03:52:13,22,1005,49,1,50
1750891963,2025-06-26 03:52:43,26,1009,75,5,143
1750891993,2025-06-26 03:53:13,28,995,51,4,135
1750892023,2025-06-26 03:53:43,21,1019,59,4,52
1750892053,2025-06-26 03:54:13,30,986,57,4,137
1750892083,2025-06-26 03:54:43,30,999,34,2,123
1750892113,2025-06-26 03:55:13,30,984,39,4,129
1750892143,2025-06-26 03:55:43,29,1001,48,4,141
1750892173,2025-06-26 03:56:13,24,1003,64,1,56
1750892203,2025-06-26 03:56:43,25,996,52,3,87
1750892233,2025-06-26 03:57:13,27,987,33,5,96
1750892263,2025-06-26 03:57:43,21,1004,52,2,105
1750892293,2025-06-26 03:58:13,25,985,38,5,65
1750892323,2025-06-26 03:58:44,30,1010,38,3,112
1750892354,2025-06-26 03:59:14,27,990,47,3,98
1750892384,2025-06-26 03:59:44,26,1005,48,2,141
1750892414,2025-06-26 04:00:14,20,1019,47,1,51
1750892444,2025-06-26 04:00:44,25,980,49,5,122
1750892474,2025-06-26 04:01:14,30,1004,52,3,123
1750892504,2025-06-26 04:01:44,29,986,66,3,63
1750892534,2025-06-26 04:02:14,24,1011,77,2,54
1750892564,2025-06-26 04:02:44,23,996,79,4,68
1750892594,2025-06-26 04:03:14,29,1013,57,3,140
1750892624,2025-06-26 04:03:44,25,1001,62,2,102
1750892654,2025-06-26 04:04:14,20,986,68,4,133
1750892684,2025-06-26 04:04:44,23,1014,36,5,106
1750892714,2025-06-26 04:05:14,27,983,69,3,50
1750892744,2025-06-26 04:05:44,30,995,36,1,141
1750892774,2025-06-26 04:06:14,24,1010,39,2,140
1750892804,2025-06-26 04:06:44,21,985,61,5,114
1750892834,2025-06-26 04:07:14,30,1016,73,5,123
1750892864,2025-06-26 04:07:44,28,989,59,1,118
1750892894,2025-06-26 04:08:14,22,1020,39,1,67
1750892924,2025-06-26 04:08:44,29,1013,59,2,131
1750892954,2025-06-26 04:09:14,27,1010,63,3,76
1750892984,2025-06-26 04:09:44,22,1010,76,4,121
1750893014,2025-06-26 04:10:14,20,1005,62,5,88
1750893044,2025-06-26 04:10:44,21,1005,46,4,55
1750893074,2025-06-26 04:11:14,26,989,72,5,58
1750893104,2025-06-26 04:11:44,21,998,32,2,134
1750893134,2025-06-26 04:12:14,20,1004,66,4,61
1750893164,2025-06-26 04:12:44,28,1009,64,5,135
1750893194,2025-06-26 04:13:14,30,1014,57,5,149
1750893224,2025-06-26 04:13:44,23,993,61,1,58
1750893254,2025-06-26 04:14:14,20,998,60,3,107
1750893284,2025-06-26 04:14:44,28,991,63,4,93
1750893314,2025-06-26 04:15:14,24,1018,36,3,65
1750893344,2025-06-26 04:15:44,27,1009,70,3,80
1750893374,2025-06-26 04:16:14,24,983,56,5,98
1750893404,2025-06-26 04:16:44,21,1007,56,3,101
1750893434,2025-06-26 04:17:14,24,990,51,4,51
1750893464,2025-06-26 04:17:44,23,983,37,3,73
